question,expected_url,retrieved_top1_url,answer,expected_answer,mrr,recall@10,answer_f1,has_ending,retrieval_time,generation_time,total_time,method
How is Redox used?,https://en.wikipedia.org/wiki/Redox,https://en.wikipedia.org/wiki/Redox,"The oxidation and reduction processes occur simultaneously in the chemical reaction. There Source 2: Later work built on this foundation, and expanded it for understanding redox reactions related to heavy metal oxidization state changes, pedogenesis and morphology, organic compound degradation and formation, free radical chemistry, wetland delineation, soil remediation, and various methodological approaches for characterizing the reoxidation status of soils.","Redox ( RED-oks, REE-doks, reduction oxidation or oxidation reduction) is a type of chemical reaction in which the oxidation states of the reactants change. Oxidation is the loss of electrons or an in",1.0,1.0,0.0,True,0.0742640495300293,6.136025905609131,6.2103118896484375,dense
What is This attack was?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Cybersecurity,"French intelligence acquired blood, urine, earth and munitions samples from victims or sites of attacks on Saraqeb, on 29 April 2013, and Jobar, in mid April 2013. The analysis carried out confirms the use of sarin. It is believed the SSRC military research center in Jamraya nea.",This attack was created to target Linux,0.0,0.0,0.0,True,0.07195305824279785,4.600722074508667,4.672698259353638,dense
What are the similarities between Franz Curti and Iceland?,"['https://en.wikipedia.org/wiki/Franz_Curti', 'https://en.wikipedia.org/wiki/Iceland']",https://en.wikipedia.org/wiki/Iceland,"He gave the island its first name of Snland (English: Snowland). The second explorer to arrive was the Swedish Garar Svavarsson, who circumnavigated the island. According to the Sagas of Icelanders, Flóki coined the Source 5: Iceland is a Nordic island country between the Arctic Ocean and the North Atlantic Ocean, located on the Mid-Atlantic Ridge between Europe and North America. It is culturally and politically linked with Europe and is the region's westernmost and most sparsely populated country. Its capital and largest city is Reykjavk, which is home to about 36 of the country's roughly 390,000 residents (excludi).",Comparison of Franz Curti and Iceland,0.0,0.0,0.0,True,0.06003713607788086,9.58919382095337,9.649269104003906,dense
When did Guards Armoured Division happen?,https://en.wikipedia.org/wiki/Guards_Armoured_Division,https://en.wikipedia.org/wiki/Guards_Armoured_Division,"The division existed until 12 June 1945, a little over a month after Victory in Europe Day, when it was reorganised as an infantry division, the Guards Division, after almost exactly four years as an armoured division.",The Guards Armoured Division was an armoured division of the British Army during the Second World War. The division was created in the United Kingdom on 17 June 1941 during the Second World War from e,1.0,1.0,0.0,True,0.07067704200744629,4.798763990402222,4.869466066360474,dense
What is the difference between River Sgitheach and Same-sex marriage in Germany?,"['https://en.wikipedia.org/wiki/River_Sgitheach', 'https://en.wikipedia.org/wiki/Same-sex_marriage_in_Germany']",https://en.wikipedia.org/wiki/Same-sex_marriage_in_Germany,A bill for the legalisation of same-sex marriage passed the Bundestag on 30 June 2017 and the Bundesrat on 7 July. It was signed into law on 20 July by President Frank-Walter Steinmeier and published in the Federal Law Gazette on 28 July 2017.,Comparison of River Sgitheach and Same-sex marriage in Germany,0.0,0.0,0.0,True,0.059043169021606445,6.157986164093018,6.217051982879639,dense
What is the difference between American eel and Database?,"['https://en.wikipedia.org/wiki/American_eel', 'https://en.wikipedia.org/wiki/Database']",https://en.wikipedia.org/wiki/Database,"The Oxford English Dictionary cites a 1962 report by the System Development Corporation of California as the first to use the term data-base in a specific technical sense. As computers grew in speed and capability, a number of general-purpose database systems emerged.",Comparison of American eel and Database,0.0,0.0,0.0,True,0.06279587745666504,3.7543911933898926,3.817211866378784,dense
What is After the work?,https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/Charles_Dickens,"The change in internal energy, U displaystyle Delta U , of a thermodynamic system is equal to the energy gained as heat, Q displaystyle Q , less the thermodynamic work, W displaystyle W , done by the system on its surroundings.","After the work of the evaluation commission, a list of candidates is presented to the General Session of the IOC, which must assemble in a country that does not have a candidate city in the running",0.0,0.0,0.0,True,0.07527709007263184,4.0544750690460205,4.129776239395142,dense
What is The Southern Ocean?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Pacific_Ocean,"The Pacific Ocean is the largest and deepest of Earth's five oceanic divisions. It stretches from the Arctic Ocean in the north to the Southern Ocean, or, depending on the definition, to Antarctica in the south, and is bounded by the continents of Asia and Australia in the west and the Americas in the east.",The Southern Ocean Whale Sanctuary was established in 1994 by the International Whaling Commission,0.25,1.0,0.0,True,0.06119132041931152,5.875349998474121,5.9365761280059814,dense
What is International recognition of?,https://en.wikipedia.org/wiki/European_Union,https://en.wikipedia.org/wiki/International_trade,"International trade is the exchange of capital, goods, and services across international borders or territories because there is a need or want of goods or services. In most countries, such trade represents a significant share of gross domestic product (GDP). While international trade has existed throughout history (for example Uttarapatha, Silk Road, Amber Road, salt roads), its economic, social, Source 2: Current globalization trends can be largely accounted for by developed economies integrating with less developed economies by means of foreign direct investment, the reduction of trade barriers as well as other economic reforms, and, in many cases, immigration. International standards have made trade in goods and services more efficient. An example of such standard is the intermodal container.",International recognition of sustainable development as a key element is growing steadily,0.0,0.0,0.0,True,0.07436275482177734,8.95690393447876,9.031290054321289,dense
Who discovered Sterile alpha motif?,https://en.wikipedia.org/wiki/Sterile_alpha_motif,https://en.wikipedia.org/wiki/DNA,"Patrick Blackett made the first conclusive experiments in artificial nuclear transmutation at the Cavendish Laboratory. There, John Cockcroft and Ernest Walton. Source 1: In 1933, while studying virgin sea urchin eggs, Jean Brachet suggested that DNA is found in the cell nucleus and that RNA is present exclusively in the cytoplasm. Source 2: So far the function of circRNAs is largely unknown, although for few examples a microRNA sponging activity has been demonstrated. Key discoveries in RNA biology Research on RNA has led to many important biological discoveries and numerous Nobel Prizes. Nucleic acids were discovered in 1868 by Friedrich Miescher.","In molecular biology, the protein domain Sterile alpha motif (or SAM) is a putative protein interaction module present in a wide variety of proteins involved in many biological processes. The SAM doma",0.0,0.0,0.0,True,0.07531332969665527,10.20888876914978,10.284225225448608,dense
"What is Glycerate 3-phosphate, in?",https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Photosynthesis,"glycolysis from pyruvate to glucose and can use many sources like amino acids, glycerol and Krebs Cycle. Large scale protein and fat catabolism usually occur when those suffer from starvation or certain endocrine disorders. The liver regenerates the glucose, using a process called gluconeogenesis. This process is not quite the opposite of glycolysis, and actual Source 4: A high oxygenase activity, therefore, drains the sugars that are required to recycle ribulose 5-bisphosphate and for the continuation of the Calvin-Benson cycle. Phosphoglycolate is quickly metabolized to glycolate that is toxic to a plant at a high concentration; it inhibits photosynthesis. Salvaging glycolate is an energetically expensive process that uses the glycolate pathway.","Glycerate 3-phosphate, in the presence of ATP and NADPH produced during the light-dependent stages, is reduced to glyceraldehyde 3-phosphate",1.0,1.0,0.0,True,0.0640571117401123,10.388147830963135,10.452234268188477,dense
What is It is expected?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Stock_market,"(Such events are predicted to occur strictly by randomness, although very rarely.) It seems also to be true more generally that many price movements (beyond those which are predicted 'randomly') are not occasioned by new information; a study of the fifty largest one-day share price movements in the United States in the post-war period seems to confirm this. A 'soft' EMH has emerged which.",It is expected that this has similar effects to what is described in the CPNI document in section 5,0.0,0.0,0.0,True,0.06256389617919922,5.991039037704468,6.053624868392944,dense
What is Good against: Stacks?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Sockstress,"FIN_WAIT_2 timeout. Good against: Stacks that don't have a FIN________WAT_2_timeout. Large congestion window stress Shrink path MTU stress MD5 stress Effects of the attacks If the attacks are successful in initiating perpetually stalled connections, the connection table of the server ca. Source 1: PSH an application payload that will likely cause the application on the other side to close the socket.",Good against: Stacks that allocate multiple pages of kernel memory in response to this stimulus Example commands: fantaip -i eth0 192,1.0,1.0,0.0,True,0.06977105140686035,7.1860082149505615,7.255802154541016,dense
